Date,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0019.HK,0023.HK,0027.HK,0066.HK,0083.HK,0101.HK,0151.HK,0175.HK,0267.HK,0288.HK,0291.HK,0386.HK,0388.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0883.HK,0939.HK,0941.HK,1038.HK,1044.HK,1088.HK,1109.HK,1113.HK,1177.HK,1299.HK,1398.HK,1928.HK,1997.HK,2007.HK,2018.HK,2313.HK,2318.HK,2382.HK,2388.HK,2628.HK,3328.HK,3988.HK,6823.HK
11/30/2018,78.150002,89.150002,13.24263,63.799999,54.450001,177,36.31818,113.199997,43.279999,84.150002,25.25,49.849998,41.200001,13.74,15.5,5.54,13.8,12.68,5.9,28.15,6.39,229.600006,26.549999,302.799988,8.55,79.300003,5.19,12.16,6.39,75,59.75,53.75,17.66,29.75,57.799999,3.553333,63.349998,5.49,34.349998,48.25,9.19,48.049999,92.849998,73.25,69.150002,29.549999,16.48,5.85,3.29,11.84
12/3/2018,78.550003,88.300003,13.209647,64.099998,54.349998,176,36.545452,114.900002,43.599998,83.599998,24.799999,50.700001,41,13.96,15.66,5.54,13.82,12.6,6,28.1,6.09,231.399994,26.85,303,8.58,78.550003,5.04,11.88,6.39,75.75,59.200001,52.400002,17.860001,30.25,59.200001,3.466666,64.449997,5.49,34.950001,48.900002,9.23,46.200001,93.25,72.900002,68.800003,29.450001,16.6,5.94,3.31,11.34
12/4/2018,77.650002,88.5,13.226138,63.549999,54.349998,174.199997,35.727272,114.199997,42.639999,83.550003,24.6,48.599998,40.950001,13.84,15.26,5.53,13.62,12.36,5.98,27.5,6.06,227.600006,26.85,301.600006,8.45,78.25,4.95,11.72,6.34,76,57.799999,52.799999,17.58,30.1,57.5,3.393333,64.150002,5.45,33.549999,48.049999,9.17,45.400002,92.300003,71.300003,66.75,29.200001,16.34,5.88,3.31,11.42
12/5/2018,76.300003,88.800003,13.24263,64.550003,54.25,174.800003,35.590908,113.099998,42.080002,83.150002,24.450001,48.299999,40.700001,13.48,14.98,5.39,13.84,12.3,6.01,27.1,6.01,228.199997,26.549999,315.200012,8.38,77.650002,4.88,11.68,6.36,75.349998,58.25,55.950001,17.42,29.5,57,3.386666,64.800003,5.48,33.450001,47.75,9.1,45.799999,93,70.5,67,29.1,16.620001,5.91,3.32,11.3
12/6/2018,75.949997,89.699997,13.325087,64.150002,54.849998,174.600006,35.81818,113.400002,42.639999,83.349998,24.549999,47.799999,41.299999,13.64,15.14,5.46,13.8,12.18,5.96,27,5.98,227.600006,26.049999,310.600006,8.2,77.650002,4.85,11.7,6.35,74,59.200001,57,17.5,29.5,57,3.433333,64,5.52,33.150002,47.849998,9.05,45.049999,93.599998,70.050003,67.25,29,16.4,5.94,3.33,11.56
12/7/2018,75.349998,89.099998,13.374561,64,54.549999,174.100006,35.272728,111.800003,41.919998,83.199997,24.35,47.849998,40.75,13.34,14.8,5.37,13.36,12.12,5.91,26.700001,5.7,225.199997,25.85,309.600006,8.15,78.900002,4.84,11.76,6.33,74.449997,60,56.799999,17.18,29.549999,56.299999,3.333333,63.700001,5.45,33.200001,46.799999,8.89,44.700001,85.800003,69.099998,67.75,28.799999,16.299999,6,3.33,11.3
12/10/2018,75.349998,88.949997,13.341579,63.75,54.200001,174.300003,35.045452,110.199997,41.360001,82.75,24.6,48.549999,41,13.28,15.1,5.42,13.62,12.12,5.86,27.15,5.41,225.199997,26.25,310,8.13,78.900002,4.81,11.98,6.36,73.900002,59.450001,56.799999,17.219999,29.950001,56.75,3.393333,64.150002,5.46,33.5,46.599998,8.96,44.400002,88.650002,68.449997,68.800003,28.85,16.34,6.03,3.34,11.26
12/11/2018,75.199997,88.5,13.35807,64.800003,54.5,175.800003,35.454544,111.599998,41.439999,82.699997,24.9,49.799999,41.200001,13.42,14.92,5.48,13.8,12.28,6.03,27.35,5.59,226.600006,26.9,314,8.36,79.300003,4.88,12.1,6.46,75.349998,59.299999,57,17.16,30.1,57.299999,3.44,65,5.59,34.299999,46.849998,9.53,45.450001,88.75,69.150002,69.599998,29.1,16.639999,6.11,3.38,11.28
12/12/2018,74.400002,87.25,13.407544,63.299999,53.5,173,34.772728,108.800003,40.560001,79.849998,24.6,47.349998,40.5,13.16,14.58,5.24,12.98,11.84,5.79,25.85,5.44,222,25.4,306.600006,8.07,78.199997,4.63,11.32,6.27,73.400002,58.299999,57,16.68,28.25,55.5,3.313333,62.950001,5.43,32.799999,45.900002,8.95,43.400002,86.800003,67.550003,65.849998,28.450001,16.200001,5.96,3.32,11.38
12/13/2018,73.349998,87.25,13.341579,63.25,53.75,168.100006,35.181816,112,40.720001,79.5,24.35,47.75,40.900002,13.74,14.54,5.53,11.92,12.14,5.69,24.700001,5.54,221.199997,26,305,8.08,78.150002,4.76,11.48,6.29,74.099998,57.799999,57,16.639999,29,55.75,3.086666,61.849998,5.44,32.799999,45.799999,8.6,41.049999,85.900002,67,61.400002,27.950001,16.02,6,3.33,11.32
12/14/2018,75.25,88.900002,13.424036,64.349998,54.849998,167.800003,36.954544,117.400002,42.720001,81.800003,24.799999,48.599998,41.200001,14.28,15.08,5.7,11.88,12.36,5.85,24.35,5.64,227,26.5,310.600006,8.32,80.949997,4.88,12.08,6.41,76.800003,59.5,57.299999,17.1,29.75,58.849998,3.346666,63.450001,5.52,33.5,45.950001,9.06,40.75,87.699997,67.150002,61.5,28.1,16.4,6.05,3.37,11.48
12/17/2018,75.800003,88.849998,13.506493,64.900002,54.849998,168.699997,37.454544,118.199997,43.360001,82.400002,24.85,48.150002,41.5,14.32,15.34,5.85,11.52,12.32,6.04,24.4,5.74,231,26.75,317.600006,8.33,81.300003,4.91,12.38,6.42,77.949997,59.950001,56.950001,17.540001,29.799999,60.5,3.34,63.299999,5.54,33.700001,47,9.2,40.700001,86.099998,67.349998,62.900002,28.15,16.66,6.11,3.38,11.62
12/18/2018,77.349998,89.900002,13.555967,64.75,55,170.600006,37.81818,119.5,44.720001,83.199997,24.85,48,41.700001,14.38,15.4,5.89,10.22,12.28,6.25,25.799999,5.75,229.199997,26.799999,315.600006,8.29,80.400002,4.95,12.44,6.42,78.449997,60,57,17.639999,29.450001,62.5,3.366666,64,5.52,33.799999,47.150002,9.01,42.150002,89.5,66.550003,61.849998,28.35,16.58,6.15,3.38,11.66
12/19/2018,77.5,90.449997,13.720882,65.5,55.549999,174.600006,38.181816,120,44.959999,86,24.9,49.799999,41.799999,14.74,15.56,6.03,11.08,12.48,6.49,26,6.01,235.800003,27,327.600006,8.56,79.900002,5.03,12.72,6.57,79.800003,60.5,57,18,30.799999,63.599998,3.386666,65.900002,5.69,35.349998,48.150002,9.14,44.849998,92.150002,68.099998,63.549999,29.200001,17.18,6.24,3.42,11.74
12/20/2018,77.099998,90.650002,13.671407,64.800003,54.400002,173.600006,38.227272,120.800003,45.040001,87.349998,25.049999,49.450001,41.799999,14.6,15.56,6.23,11,12.5,6.51,26.35,6.09,234,26.65,329,8.5,79.300003,5.03,12.82,6.57,79.75,60.900002,56.650002,17.98,30.65,63.150002,3.78,66.800003,5.69,35.549999,48,9.2,44,93.150002,69.099998,66.949997,29.15,17.379999,6.19,3.42,11.64
12/21/2018,77.849998,91,13.737373,65.400002,54.650002,175,38.545452,122,45.52,87.400002,25.15,48.049999,42,14.52,15.68,6.14,11.1,12.4,6.55,26.15,6.14,235,27.450001,331.200012,8.5,79.75,5.06,12.82,6.58,80,61.200001,57.099998,18.559999,31.25,64.099998,3.633333,67.300003,5.71,35.650002,48.5,9.36,46.200001,91.900002,69.550003,68.75,29.25,17.42,6.3,3.42,11.9
12/24/2018,76.449997,90.949997,13.70439,64.550003,54.099998,172.699997,38.545452,120.599998,45.200001,87.25,25.1,46.299999,41.849998,14.24,15.44,6.05,10.76,12.18,6.48,25.450001,6.04,233.199997,27.5,321.799988,8.33,79.900002,4.9,12.22,6.49,80.050003,60.450001,56.799999,18.32,30.9,62.299999,3.573333,67.099998,5.63,34.650002,48.799999,9.08,45.650002,89.699997,68.949997,67.650002,28.950001,16.879999,6.34,3.38,11.88
12/25/2018,78.25,91.550003,13.81983,65.099998,54.25,175,39.090908,123.699997,46,88.199997,25.6,47.150002,42.150002,14.46,15.62,6.27,11.26,12.28,6.72,27.299999,6.11,237,27.950001,330,8.69,80.400002,5.01,12.72,6.6,81.599998,60.950001,56.799999,18.700001,31.549999,63.349998,3.64,69.599998,5.7,35.75,48.849998,9.45,48,91.300003,70.300003,69.5,29.6,17.6,6.44,3.43,11.86
12/26/2018,78.550003,91.300003,13.786848,65.150002,54.450001,175.5,39.181816,123.5,46.48,89.599998,25.5,47.700001,42.25,14.4,15.74,6.23,11.52,12.2,6.81,27.9,6.19,238.600006,28.049999,331,8.77,80.050003,5.01,12.7,6.57,81.400002,61.299999,58.400002,18.6,30.950001,62.799999,3.9,69.699997,5.71,36,48.549999,9.78,46.349998,90,70.949997,68,29.6,18.440001,6.43,3.44,11.9
12/27/2018,78.25,90.800003,13.770356,65.150002,54.099998,175.100006,38.772728,121.5,45.52,89.699997,25.450001,47.5,42.200001,13.98,15.48,6.21,11.6,11.8,6.67,26.450001,6.16,238.199997,27.15,331.200012,8.64,79.5,4.99,12.66,6.56,80.650002,61.25,58.049999,18.4,30.450001,62.549999,4.013333,68.650002,5.68,35.650002,48.650002,9.44,45.700001,90,71.150002,66.550003,29.299999,18.42,6.34,3.45,11.92
12/28/2018,79.199997,90.550003,13.770356,65.349998,54.299999,174.300003,39.227272,124,46.799999,90.699997,25.799999,49.150002,42.299999,14.22,15.82,6.13,12.26,11.88,6.68,27.15,6.16,239.399994,27.799999,337,8.67,79.349998,5.05,12.92,6.63,80.849998,61.349998,58.200001,18.66,31.15,63.450001,4.306666,69.900002,5.76,36.450001,49.900002,9.71,48.200001,92.550003,71.849998,71.650002,29.5,19.1,6.39,3.47,11.9
12/31/2018,79.5,90.199997,13.836322,65.349998,54.25,174.800003,39.454544,124.199997,46.48,89.199997,26.15,50.349998,42.450001,14.1,15.94,6.03,12.74,11.92,6.86,27.15,6.25,243,27.35,340,8.69,78.699997,5.13,13.12,6.69,80.949997,61.299999,58,19.48,30.549999,63.200001,4.153333,68.599998,5.84,36.599998,50.700001,9.83,48,92.699997,72.599998,75.599998,30.049999,19.08,6.44,3.51,11.64
1/4/2019,78.199997,90.900002,13.852813,65.099998,53.799999,176.600006,38.863636,123.699997,46.400002,89.099998,25.950001,49.400002,42.349998,14.1,15.92,6.02,12.4,11.84,6.7,27.65,6.18,241,27.049999,335.799988,8.67,80.099998,4.96,12.94,6.65,80.349998,62,56.349998,18.92,29.950001,63.349998,4.02,68.800003,5.8,36,51.5,9.62,45.549999,91.400002,72.25,73.099998,30.049999,18.799999,6.42,3.48,11.78
1/7/2019,79,91.349998,13.951762,64.949997,53.799999,177,39.136364,125.199997,46.799999,89.599998,25.950001,49.200001,42.5,14.14,16.040001,6.06,12.24,11.82,6.7,27.25,6.12,240.199997,27.4,333.200012,9.04,81,4.9,12.62,6.67,81.300003,61.799999,57.299999,19.280001,29.799999,63.799999,4.066666,68.449997,5.82,35.650002,52.200001,9.62,45.099998,91.449997,71.650002,70.800003,30.1,19.040001,6.45,3.48,11.68
1/8/2019,80,92,14.001236,65.300003,53.650002,177.800003,39.863636,126.300003,46.880001,91.25,25.950001,49,42.599998,14.02,16.24,6.1,12.74,11.86,6.84,27.9,6.25,240.199997,27.450001,330.200012,9.03,81.650002,4.95,12.8,6.7,82.349998,62.400002,57.450001,19.360001,29.65,64.150002,4.06,68.300003,5.84,35.549999,52.150002,9.74,46.849998,91.849998,72.25,73,30.049999,18.9,6.43,3.5,11.74
1/9/2019,81,91.050003,14.116676,65.900002,53.650002,179.600006,40.363636,129,47.439999,91.75,26.15,51.25,42.900002,14.1,16.280001,6.2,13.38,11.96,6.86,27.549999,6.3,242.800003,28.200001,343.799988,9.07,83.099998,5.04,13.06,6.82,81.150002,63.799999,57.849998,19.68,29.299999,65,4.06,69.5,5.97,36.5,52.950001,10.28,48.400002,91.300003,73.400002,76.550003,30.5,19.68,6.48,3.59,11.6
1/10/2019,79.400002,90.949997,14.100185,65.849998,53.5,178.600006,39.727272,128,47.200001,90.800003,26.25,50.799999,43,14.06,16.360001,6.13,13.2,11.8,6.85,27,6.41,244,28.35,341.600006,8.98,84.400002,4.99,13.04,6.88,82.400002,63.799999,58.950001,19.780001,29.5,65.150002,4,69.900002,5.95,36.700001,51.849998,10.32,47.75,91.050003,73.800003,76.550003,30.299999,19.58,6.52,3.6,11.66
1/11/2019,78.900002,90.900002,14.116676,65.949997,52.950001,178.600006,39.954544,129.699997,47.52,90.949997,26.25,51.150002,43.549999,14.08,16.66,6.24,12.66,11.8,6.82,27.5,6.42,242,28.200001,342.399994,8.97,85.449997,4.98,12.64,6.92,82,63.25,59.450001,20,29.5,65.300003,4.253333,68.650002,5.95,37.099998,52.200001,10.26,48.900002,92.349998,73.5,75.849998,30,19.26,6.55,3.6,11.8
1/15/2019,79.099998,92,14.083694,66.300003,52.799999,179.5,40.272728,130.800003,48.080002,91.150002,26.450001,51.099998,43.5,13.9,16.84,6.16,12.66,11.76,6.74,27.1,6.58,241.199997,28.950001,344.200012,8.91,85.099998,4.98,12.8,6.94,82.550003,63.599998,60.25,19.860001,30.549999,65.400002,4.206666,68.849998,5.98,37,52.450001,10.76,47.900002,90.800003,73.949997,74.650002,30,18.9,6.52,3.6,11.8
1/16/2019,78.949997,90.849998,14.034219,66.699997,52.75,179.600006,40.409088,131.199997,49.200001,92.699997,26.35,54,43.799999,14.06,17.1,6.33,13.26,11.86,6.72,27.5,6.57,244,29.5,346,8.95,86,5.06,13.12,7.01,82.300003,63.349998,61.599998,19.799999,30.5,65.75,4.4,70.5,6.06,37.299999,53.5,11.08,48.5,92.349998,75.900002,77.099998,30.1,19.34,6.65,3.62,11.56
1/17/2019,79.199997,90.449997,14.100185,66.099998,52.5,179,40.409088,130,49.68,91,26.35,55.099998,43.349998,13.92,17.440001,6.4,13.2,11.82,7.1,28.549999,6.53,243.600006,29.200001,348,9.03,85.150002,5.07,13.22,7,83.150002,63.25,62.450001,19.639999,30.35,64.75,4.466666,69.900002,6.02,37.150002,52.75,11.08,47.75,96,76.699997,77,30.200001,19.459999,6.6,3.61,11.68
1/18/2019,79,90.5,14.083694,65.949997,52.349998,178.600006,40.31818,130.399994,49.360001,92,26.5,54.650002,43.400002,13.94,17.6,6.38,13.26,11.68,7.01,29.5,6.56,243.800003,29.25,347.600006,9.04,86.699997,5.05,13.2,6.95,83.400002,62.849998,61.849998,19.700001,29.85,64.300003,4.486666,72.449997,5.97,37.299999,53.450001,11.06,47,96.75,76.699997,78,30.15,19.34,6.61,3.61,11.54
1/21/2019,78.900002,91.900002,14.298082,65.849998,52.450001,179.300003,40.681816,131.199997,49.84,91.099998,26.549999,54.099998,43.549999,14.2,17.58,6.4,13.08,11.56,6.79,29.5,6.56,240.800003,29.1,345.600006,8.95,86.849998,4.96,12.88,6.91,82.349998,63.299999,62.450001,19.299999,29.5,64,4.4,74.050003,5.94,38.299999,53.849998,11.3,48.400002,96.900002,76.400002,80.900002,29.799999,19.200001,6.58,3.59,11.86
1/22/2019,80.650002,92.099998,14.430014,66,52.950001,180.600006,40.772728,132.100006,49.919998,91.550003,27.299999,54.900002,43.849998,14.36,17.68,6.44,13.74,11.6,6.96,29.5,6.52,241.800003,28.950001,352,9.05,86.599998,4.93,12.9,6.95,82.25,62.75,63.099998,19.6,29.75,64.900002,4.473333,74.400002,5.94,38.599998,54.849998,11.22,50.849998,96.150002,77.349998,87.050003,29.9,19.139999,6.58,3.59,11.88
1/23/2019,79.349998,92.050003,14.660894,66.25,53.349998,181.600006,40.681816,132.300003,49.919998,92.5,27.6,54.799999,43.799999,14.48,17.84,6.42,14.34,11.6,7.25,29.85,6.52,252,28.65,351.399994,9.02,86.349998,4.92,13.08,6.94,82.5,63.349998,63.25,19.5,29.450001,65.099998,4.7,73,5.94,38,55,11.08,50.25,95.449997,77.449997,88.650002,29.799999,19.16,6.5,3.59,11.8
1/24/2019,80.25,93.050003,14.776334,67.099998,53.349998,185.100006,41.227272,133,50.720001,92.300003,27.9,55.599998,44,14.82,18.120001,6.5,15,11.72,7.56,31.1,6.68,258.799988,28.9,347.799988,9.38,86,5.03,13.38,6.99,83.150002,63.25,63.450001,19.48,30.15,65.699997,4.706666,74.5,5.98,37.799999,54.950001,11.2,56.200001,96.75,78.099998,93.349998,30.950001,19.799999,6.61,3.61,11.78
1/25/2019,81,94.199997,14.644403,67.199997,53.349998,185.5,41.227272,133.899994,50.400002,92.650002,27.700001,54.25,43.75,14.68,18.18,6.46,14.78,11.82,7.29,31.5,6.64,257.799988,29.549999,341.799988,9.37,86.650002,5.04,13.46,6.98,83.400002,63.799999,63.799999,19.52,29.85,65.449997,4.74,74.800003,5.96,37.400002,55.549999,10.84,54.599998,97.150002,78.050003,88.650002,31.1,19.360001,6.63,3.61,11.72
1/28/2019,79.699997,94,14.479488,66.349998,53.049999,182.699997,40.636364,132.399994,50.080002,91.099998,27.700001,51.700001,43.799999,14.52,18.02,6.43,14,11.74,7.39,30.9,6.51,251,28.950001,333.799988,9.17,86.599998,4.98,13.28,6.8,83.300003,63.349998,63.299999,19.1,29.1,64.25,4.593333,73.199997,5.82,36,54.299999,10.48,51.700001,94.75,76.400002,84.849998,30.700001,18.860001,6.51,3.52,11.92
1/29/2019,81.150002,94.050003,14.545454,67.699997,53.200001,185.600006,40.81818,133.5,50.48,90.400002,28.15,52.849998,44,14.58,18.4,6.49,14.42,11.86,7.58,31.25,6.72,253,28.9,339.799988,9.33,87.199997,5.21,13.68,6.9,83.849998,64.25,63.049999,19.440001,29.450001,65.099998,4.64,74.400002,5.91,37.099998,54.799999,10.56,52.700001,96.550003,77.75,88,32.049999,19.18,6.56,3.58,12.06
1/30/2019,81.400002,94.699997,14.49598,66.150002,53.200001,186.199997,40.727272,133,51.439999,90.849998,28.299999,53.099998,44.099998,14.7,18.540001,6.4,14.42,11.82,7.42,31,6.75,257.399994,28.5,336.799988,9.17,88.800003,5.22,13.76,6.85,82.599998,64.050003,62.150002,19.459999,29.700001,65.699997,4.36,74.199997,5.89,37.349998,54.549999,10.52,50.799999,97.349998,78,87.449997,32.099998,19.76,6.55,3.57,11.92
1/31/2019,82.199997,95.650002,14.72686,66.050003,53.200001,188.399994,40.772728,134.399994,51.919998,92.349998,28.200001,54.700001,44.599998,14.82,18.940001,6.58,14.92,11.84,7.48,30.85,6.77,260,28.799999,341,9.39,90.050003,5.29,13.92,6.89,82.699997,64.25,62.099998,19.200001,29.9,66.099998,4.273333,75.75,5.93,37.549999,55.900002,10.52,51.849998,97.849998,78.699997,90.099998,32.799999,20.6,6.56,3.6,11.92
2/1/2019,81.800003,96.349998,14.776334,64.900002,53.200001,189.800003,40.81818,134.699997,52.959999,93.849998,28.299999,56.950001,45,14.72,18.9,6.7,15.28,11.94,7.63,30.450001,6.81,264,29,343.200012,9.49,89.599998,5.29,13.94,6.94,83.099998,65.349998,63.150002,19.620001,30.65,66.5,4.346666,75.800003,5.96,39.400002,56,10.58,53.25,97.650002,79,94.349998,32.549999,20.6,6.59,3.6,11.86
2/4/2019,82.699997,96.849998,14.825809,64.400002,53.900002,191.199997,41.272728,133.600006,53.279999,94.5,28.65,57.150002,44.900002,14.86,19.08,6.63,15.44,12.04,7.89,31.200001,6.82,266.799988,29.15,344,9.49,89.099998,5.32,14.04,6.94,85,65.400002,64.5,19.559999,30.85,66.800003,4.386666,76.550003,5.97,39,56.400002,10.76,59.599998,100.699997,80,98.849998,32.900002,21.200001,6.59,3.61,11.92
2/5/2019,82.25,93.800003,14.677386,64.199997,53.650002,191.300003,40.863636,133.899994,52.48,94.300003,29.65,56.849998,44.799999,14.98,19.219999,6.47,15.88,12.06,7.78,30.799999,6.82,273.799988,29.049999,343.799988,9.33,88.75,5.31,13.9,7.14,82.650002,64.099998,63.650002,19.700001,30.15,65.949997,4.44,76.599998,6.16,39.25,57.049999,10.86,58.75,98.800003,84.099998,96.849998,32.700001,22.65,6.7,3.74,12.02
2/6/2019,83.349998,92.349998,14.693877,63.950001,54.25,192.399994,40.363636,131.800003,51.599998,93.949997,29.9,55.950001,44.799999,14.94,19.200001,6.52,15.4,12.1,7.36,29.549999,6.77,270,29,343,9.27,88.400002,5.28,13.7,7.09,83.050003,65.349998,64,19.879999,29.85,65.900002,4.673333,75.75,6.06,39.349998,56.849998,10.7,50.5,98.5,83.300003,96,32.549999,22.299999,6.67,3.72,11.96
2/7/2019,84.699997,93.699997,14.8423,64.099998,54.450001,194.800003,40.545452,132.899994,50.639999,94,28.1,55.849998,45,14.8,19.1,6.48,15.04,12.06,7.05,29.5,6.77,268,28.6,340.200012,9.32,89.099998,5.27,13.68,7.07,83.449997,65.099998,63.400002,19.639999,29.5,67.199997,4.6,77,6.05,39.75,57.049999,10.46,48,96.699997,82.75,93.550003,32.950001,21.75,6.71,3.66,12.16
2/8/2019,83.550003,93,14.990723,64.150002,54.5,194.5,40.363636,130,50.16,93.349998,27.35,55.75,45.099998,14.62,18.540001,6.33,14.74,11.94,6.97,29.25,6.78,270.600006,28.9,335.799988,9.31,88.75,5.19,13.54,6.98,82.599998,65.449997,63.450001,19.360001,29.299999,65.150002,4.54,78.5,6.04,39.200001,55.150002,10.34,46.650002,98,82.650002,93,32.799999,21.6,6.59,3.66,12.26
2/12/2019,83.5,93.300003,14.924757,64.199997,54.25,194.899994,40.409088,129.300003,50.240002,93.449997,27.15,54.400002,45.200001,14.6,18.6,6.42,15.42,11.96,7.07,30,6.81,275.399994,29.35,336.200012,9.71,90.099998,5.21,13.64,6.99,83.900002,65,63.400002,19.440001,29.799999,64.050003,4.56,79,6.03,39.049999,54.599998,10.66,47.099998,102.5,84.25,94.800003,32.950001,22.799999,6.63,3.67,12.16
2/13/2019,83.699997,93.150002,14.908266,64.199997,54.200001,192,40.590908,130.100006,50.240002,93.949997,27.200001,56.349998,44.900002,14.64,18.66,6.4,15.16,11.96,7.17,30.1,6.77,279.200012,29.6,346.799988,9.8,90.099998,5.18,13.76,7.08,81.650002,65.400002,61.950001,19.540001,29.950001,64.099998,4.68,78.5,6.05,39.25,55.400002,10.88,49.049999,102.300003,85.300003,95.75,32.849998,22.450001,6.9,3.72,12.2
2/14/2019,82,91.949997,14.858792,64.349998,54.150002,190.199997,40.454544,129.199997,49.68,92.599998,27.299999,55.150002,44.650002,14.6,18.700001,6.32,15.4,11.94,7,30.9,6.71,277.600006,29.200001,361.399994,9.8,89.650002,5.19,13.56,7.12,81,64.599998,62.549999,19.58,30.049999,64,4.713333,77.5,6.06,38.799999,54.549999,11.26,49.5,102.400002,84.199997,97.099998,32.650002,22.4,6.86,3.73,12.12
2/15/2019,81.849998,92.050003,14.825809,64.699997,54.049999,191,40.81818,130.199997,50.16,93.150002,27.35,54.650002,44.75,14.68,18.9,6.29,15.82,11.96,7.3,31.6,6.68,278.600006,29.049999,362,9.57,89.599998,5.16,13.36,7.12,81,64.349998,63.349998,19.52,30.9,63.650002,4.66,77.599998,6.08,39,58,11.42,51.400002,102,84.5,99.800003,33.099998,22.35,6.79,3.73,12.06
2/18/2019,81.400002,92.949997,14.8423,64.849998,54.200001,190,40.81818,130.199997,50.080002,93,27.549999,53.25,44.849998,14.76,18.959999,6.25,14.6,11.94,7.24,30.65,6.64,271.600006,28.700001,355.200012,9.48,89.300003,5.13,13.32,7.08,81.150002,64.75,63.950001,19.299999,30.549999,63.950001,4.533333,76.599998,6.07,38.25,57.599998,11.2,49.400002,104.300003,83.349998,94.199997,32.849998,21.4,6.72,3.71,12.08
2/19/2019,79.900002,90.949997,14.875283,64.25,54,188.5,40.409088,129.600006,49.68,91.300003,27.25,51.599998,45.75,14.52,19.040001,6.09,14.12,11.8,7.11,30.049999,6.44,266.600006,27.799999,347,9.15,87.550003,5.03,13.28,6.89,81.25,64.349998,63.150002,18.540001,29.799999,62.849998,4.373333,75,5.88,37.799999,58.150002,10.62,47.599998,101.300003,80.900002,92.849998,32.25,20.549999,6.53,3.61,12.02
2/20/2019,79.75,91.599998,14.974232,64.449997,54.549999,188.800003,40.409088,129.199997,49.599998,91.300003,27.4,51.450001,46.950001,14.46,18.92,6.11,13.92,11.84,7.27,30.299999,6.46,272.200012,27.9,354.799988,9.36,88,5.06,13.24,6.95,82.949997,65,64.25,18.74,29.950001,63.25,4.633333,76.800003,5.91,37.650002,58.299999,10.6,47.25,103.400002,81,92,32.299999,20.9,6.55,3.64,12.14
2/21/2019,80.400002,91.900002,15.056689,64.849998,54.900002,189.399994,40.863636,129.699997,50.240002,92.400002,26.4,52.200001,47,14.8,19.040001,6.25,14.08,11.9,7.74,30.049999,6.59,277.399994,28.4,361,9.71,88.800003,5.12,13.36,7.06,84.599998,65.449997,66.199997,18.879999,31.049999,64.550003,4.706666,78.150002,6.01,37.950001,58.400002,11.06,47.950001,104.099998,82.699997,92.800003,32.549999,21.299999,6.6,3.7,12.14
2/22/2019,80,91.349998,15.07318,64.400002,54.650002,188.600006,40.681816,130.300003,50.240002,92.849998,26.25,51.849998,46.950001,14.56,19.059999,6.2,13.94,11.76,7.6,30.049999,6.58,275.399994,28.299999,358.399994,9.63,88.349998,5.1,13.26,7,84.400002,65.300003,63.200001,18.82,30.799999,64.800003,4.526666,78.699997,5.97,37.650002,57.200001,11.1,46.75,102.900002,84,94.550003,32.25,21.35,6.59,3.66,12.14
2/25/2019,80.300003,91.099998,15.089672,64.650002,54.75,190.399994,40.545452,129.199997,50.560001,92.349998,25.85,51.549999,47.700001,14.36,18.92,6.26,13.68,11.74,7.46,30.049999,6.59,272.399994,28.200001,357.600006,9.95,87.349998,5.12,13.76,6.97,85.5,65.550003,64.699997,19.08,30.35,65.550003,4.446666,78.75,5.97,37.150002,57.450001,11.14,45.25,106.199997,85.349998,91.449997,32.400002,21.15,6.58,3.66,12.06
2/26/2019,80.900002,91.150002,15.056689,64.849998,55.099998,190.5,40.81818,129.300003,50.959999,95.199997,25.85,52.900002,47.549999,14.28,19.040001,6.22,13.82,11.78,7.8,31.200001,6.68,274.799988,28.450001,359,9.94,86.650002,5.1,14.16,7,85.949997,65.449997,64.550003,19.139999,31.200001,65.75,4.58,78.5,5.97,38.299999,57.200001,11.3,45.5,104.699997,86.25,96.150002,32.5,21.200001,6.7,3.68,12.12
